Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:08:10.270Z,start,system
1,charge,2026-01-01T00:08:10.270Z,enable,system
1,soap,2026-01-01T00:08:10.270Z,enable,system
1,charge,2026-01-01T00:08:10.270Z,begin,cashier
1,soap,2026-01-01T00:08:10.270Z,begin,attendant-0
1,charge,2026-01-01T00:11:35.789Z,terminate,cashier
1,soap,2026-01-01T00:25:43.961Z,terminate,attendant-0
1,rinse,2026-01-01T00:25:43.961Z,begin,attendant-0
1,rinse,2026-01-01T00:32:40.819Z,terminate,attendant-0
1,dry,2026-01-01T00:32:40.819Z,begin,attendant-0
2,process,2026-01-01T00:46:39.140Z,start,system
2,charge,2026-01-01T00:46:39.140Z,enable,system
2,soap,2026-01-01T00:46:39.140Z,enable,system
2,charge,2026-01-01T00:46:39.140Z,begin,cashier
2,soap,2026-01-01T00:46:39.140Z,begin,attendant-1
2,charge,2026-01-01T00:47:56.769Z,terminate,cashier
1,dry,2026-01-01T00:49:55.395Z,terminate,attendant-0
1,vacuum,2026-01-01T00:49:55.395Z,begin,attendant-0
3,process,2026-01-01T01:03:12.685Z,start,system
3,charge,2026-01-01T01:03:12.685Z,enable,system
3,soap,2026-01-01T01:03:12.685Z,enable,system
3,charge,2026-01-01T01:03:12.685Z,begin,cashier
3,soap,2026-01-01T01:03:12.685Z,begin,attendant-2
3,charge,2026-01-01T01:04:43.333Z,terminate,cashier
4,process,2026-01-01T01:08:55.316Z,start,system
4,charge,2026-01-01T01:08:55.316Z,enable,system
4,soap,2026-01-01T01:08:55.316Z,enable,system
4,charge,2026-01-01T01:08:55.316Z,begin,cashier
2,soap,2026-01-01T01:10:00.615Z,terminate,attendant-1
2,rinse,2026-01-01T01:10:00.615Z,begin,attendant-1
4,charge,2026-01-01T01:11:15.416Z,terminate,cashier
1,vacuum,2026-01-01T01:13:33.542Z,terminate,attendant-0
1,process,2026-01-01T01:13:33.542Z,end,system
4,soap,2026-01-01T01:13:33.542Z,begin,attendant-0
2,rinse,2026-01-01T01:16:31.147Z,terminate,attendant-1
2,dry,2026-01-01T01:16:31.147Z,begin,attendant-1
5,process,2026-01-01T01:19:41.803Z,start,system
5,charge,2026-01-01T01:19:41.803Z,enable,system
