Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:08:13.537Z,start,system
1,charge,2026-01-01T00:08:13.537Z,enable,system
1,soap,2026-01-01T00:08:13.537Z,enable,system
1,charge,2026-01-01T00:08:13.537Z,begin,cashier
1,soap,2026-01-01T00:08:13.537Z,begin,attendant-0
1,charge,2026-01-01T00:09:37.090Z,terminate,cashier
1,soap,2026-01-01T00:26:46.849Z,terminate,attendant-0
1,rinse,2026-01-01T00:26:46.849Z,begin,attendant-0
1,rinse,2026-01-01T00:36:08.461Z,terminate,attendant-0
1,dry,2026-01-01T00:36:08.461Z,begin,attendant-0
2,process,2026-01-01T00:41:12.545Z,start,system
2,charge,2026-01-01T00:41:12.545Z,enable,system
2,soap,2026-01-01T00:41:12.545Z,enable,system
2,charge,2026-01-01T00:41:12.545Z,begin,cashier
2,soap,2026-01-01T00:41:12.545Z,begin,attendant-1
2,charge,2026-01-01T00:42:51.725Z,terminate,cashier
3,process,2026-01-01T00:43:20.656Z,start,system
3,charge,2026-01-01T00:43:20.656Z,enable,system
3,soap,2026-01-01T00:43:20.656Z,enable,system
3,charge,2026-01-01T00:43:20.656Z,begin,cashier
3,soap,2026-01-01T00:43:20.656Z,begin,attendant-2
4,process,2026-01-01T00:44:22.701Z,start,system
4,charge,2026-01-01T00:44:22.701Z,enable,system
4,soap,2026-01-01T00:44:22.701Z,enable,system
3,charge,2026-01-01T00:44:29.371Z,terminate,cashier
4,charge,2026-01-01T00:44:29.371Z,begin,cashier
4,charge,2026-01-01T00:45:28.894Z,terminate,cashier
5,process,2026-01-01T00:45:42.530Z,start,system
5,charge,2026-01-01T00:45:42.530Z,enable,system
5,soap,2026-01-01T00:45:42.530Z,enable,system
5,charge,2026-01-01T00:45:42.530Z,begin,cashier
5,charge,2026-01-01T00:47:01.722Z,terminate,cashier
6,process,2026-01-01T00:48:39.443Z,start,system
6,charge,2026-01-01T00:48:39.443Z,enable,system
6,soap,2026-01-01T00:48:39.443Z,enable,system
6,charge,2026-01-01T00:48:39.443Z,begin,cashier
6,charge,2026-01-01T00:49:41.756Z,terminate,cashier
1,dry,2026-01-01T00:56:22.912Z,terminate,attendant-0
1,process,2026-01-01T00:56:22.912Z,end,system
4,soap,2026-01-01T00:56:22.912Z,begin,attendant-0
3,soap,2026-01-01T01:06:54.199Z,terminate,attendant-2
3,rinse,2026-01-01T01:06:54.199Z,begin,attendant-2
2,soap,2026-01-01T01:07:58.272Z,terminate,attendant-1
2,rinse,2026-01-01T01:07:58.272Z,begin,attendant-1
3,rinse,2026-01-01T01:13:26.145Z,terminate,attendant-2
3,dry,2026-01-01T01:13:26.145Z,begin,attendant-2
2,rinse,2026-01-01T01:15:33.468Z,terminate,attendant-1
2,dry,2026-01-01T01:15:33.468Z,begin,attendant-1
4,soap,2026-01-01T01:18:10.293Z,terminate,attendant-0
4,rinse,2026-01-01T01:18:10.293Z,begin,attendant-0
4,rinse,2026-01-01T01:25:42.640Z,terminate,attendant-0
4,dry,2026-01-01T01:25:42.640Z,begin,attendant-0
7,process,2026-01-01T01:29:53.816Z,start,system
7,charge,2026-01-01T01:29:53.816Z,enable,system
7,soap,2026-01-01T01:29:53.816Z,enable,system
7,charge,2026-01-01T01:29:53.816Z,begin,cashier
7,charge,2026-01-01T01:31:10.262Z,terminate,cashier
8,process,2026-01-01T01:32:04.071Z,turn away,system
2,dry,2026-01-01T01:36:22.464Z,terminate,attendant-1
2,process,2026-01-01T01:36:22.464Z,end,system
5,soap,2026-01-01T01:36:22.464Z,begin,attendant-1
9,process,2026-01-01T01:39:57.520Z,start,system
9,charge,2026-01-01T01:39:57.520Z,enable,system
9,soap,2026-01-01T01:39:57.520Z,enable,system
9,charge,2026-01-01T01:39:57.520Z,begin,cashier
9,charge,2026-01-01T01:41:50.677Z,terminate,cashier
3,dry,2026-01-01T01:42:25.358Z,terminate,attendant-2
3,process,2026-01-01T01:42:25.358Z,end,system
6,soap,2026-01-01T01:42:25.358Z,begin,attendant-2
10,process,2026-01-01T01:44:13.822Z,start,system
10,charge,2026-01-01T01:44:13.822Z,enable,system
10,soap,2026-01-01T01:44:13.822Z,enable,system
10,charge,2026-01-01T01:44:13.822Z,begin,cashier
10,charge,2026-01-01T01:45:00.742Z,terminate,cashier
4,dry,2026-01-01T01:49:24.417Z,terminate,attendant-0
4,vacuum,2026-01-01T01:49:24.417Z,begin,attendant-0
5,soap,2026-01-01T01:54:42.965Z,terminate,attendant-1
5,rinse,2026-01-01T01:54:42.965Z,begin,attendant-1
6,soap,2026-01-01T02:01:32.301Z,terminate,attendant-2
6,rinse,2026-01-01T02:01:32.301Z,begin,attendant-2
11,process,2026-01-01T02:01:51.959Z,turn away,system
5,rinse,2026-01-01T02:01:58.017Z,terminate,attendant-1
5,dry,2026-01-01T02:01:58.017Z,begin,attendant-1
4,vacuum,2026-01-01T02:03:32.007Z,terminate,attendant-0
4,process,2026-01-01T02:03:32.007Z,end,system
7,soap,2026-01-01T02:03:32.007Z,begin,attendant-0
6,rinse,2026-01-01T02:09:25.036Z,terminate,attendant-2
6,dry,2026-01-01T02:09:25.036Z,begin,attendant-2
12,process,2026-01-01T02:15:10.126Z,start,system
12,charge,2026-01-01T02:15:10.126Z,enable,system
12,soap,2026-01-01T02:15:10.126Z,enable,system
12,charge,2026-01-01T02:15:10.126Z,begin,cashier
12,charge,2026-01-01T02:15:50.621Z,terminate,cashier
13,process,2026-01-01T02:20:02.076Z,turn away,system
5,dry,2026-01-01T02:20:29.137Z,terminate,attendant-1
5,vacuum,2026-01-01T02:20:29.137Z,begin,attendant-1
5,vacuum,2026-01-01T02:31:53.482Z,terminate,attendant-1
5,process,2026-01-01T02:31:53.482Z,end,system
9,soap,2026-01-01T02:31:53.482Z,begin,attendant-1
7,soap,2026-01-01T02:31:56.107Z,terminate,attendant-0
7,rinse,2026-01-01T02:31:56.107Z,begin,attendant-0
6,dry,2026-01-01T02:36:19.412Z,terminate,attendant-2
6,process,2026-01-01T02:36:19.412Z,end,system
10,soap,2026-01-01T02:36:19.412Z,begin,attendant-2
7,rinse,2026-01-01T02:38:56.820Z,terminate,attendant-0
7,dry,2026-01-01T02:38:56.820Z,begin,attendant-0
14,process,2026-01-01T02:49:16.854Z,start,system
14,charge,2026-01-01T02:49:16.854Z,enable,system
14,soap,2026-01-01T02:49:16.854Z,enable,system
14,charge,2026-01-01T02:49:16.854Z,begin,cashier
14,charge,2026-01-01T02:50:13.316Z,terminate,cashier
10,soap,2026-01-01T02:55:40.566Z,terminate,attendant-2
10,rinse,2026-01-01T02:55:40.566Z,begin,attendant-2
9,soap,2026-01-01T02:56:06.440Z,terminate,attendant-1
9,rinse,2026-01-01T02:56:06.440Z,begin,attendant-1
7,dry,2026-01-01T03:02:10.252Z,terminate,attendant-0
7,process,2026-01-01T03:02:10.252Z,end,system
12,soap,2026-01-01T03:02:10.252Z,begin,attendant-0
10,rinse,2026-01-01T03:02:14.462Z,terminate,attendant-2
10,dry,2026-01-01T03:02:14.462Z,begin,attendant-2
9,rinse,2026-01-01T03:02:58.329Z,terminate,attendant-1
9,dry,2026-01-01T03:02:58.329Z,begin,attendant-1
12,soap,2026-01-01T03:20:00.119Z,terminate,attendant-0
12,rinse,2026-01-01T03:20:00.119Z,begin,attendant-0
9,dry,2026-01-01T03:22:39.571Z,terminate,attendant-1
9,process,2026-01-01T03:22:39.571Z,end,system
14,soap,2026-01-01T03:22:39.571Z,begin,attendant-1
12,rinse,2026-01-01T03:26:06.162Z,terminate,attendant-0
12,dry,2026-01-01T03:26:06.162Z,begin,attendant-0
10,dry,2026-01-01T03:27:14.819Z,terminate,attendant-2
10,vacuum,2026-01-01T03:27:14.819Z,begin,attendant-2
15,process,2026-01-01T03:40:26.444Z,start,system
15,charge,2026-01-01T03:40:26.444Z,enable,system
15,soap,2026-01-01T03:40:26.444Z,enable,system
