Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:10:44.775Z,start,system
1,charge,2026-01-01T00:10:44.775Z,enable,system
1,soap,2026-01-01T00:10:44.775Z,enable,system
1,charge,2026-01-01T00:10:44.775Z,begin,cashier
1,soap,2026-01-01T00:10:44.775Z,begin,attendant-0
1,charge,2026-01-01T00:13:18.294Z,terminate,cashier
1,soap,2026-01-01T00:29:18.865Z,terminate,attendant-0
1,rinse,2026-01-01T00:29:18.865Z,begin,attendant-0
1,rinse,2026-01-01T00:36:38.557Z,terminate,attendant-0
1,dry,2026-01-01T00:36:38.557Z,begin,attendant-0
2,process,2026-01-01T00:50:13.020Z,start,system
2,charge,2026-01-01T00:50:13.020Z,enable,system
2,soap,2026-01-01T00:50:13.020Z,enable,system
2,charge,2026-01-01T00:50:13.020Z,begin,cashier
2,soap,2026-01-01T00:50:13.020Z,begin,attendant-1
3,process,2026-01-01T00:51:38.724Z,start,system
3,charge,2026-01-01T00:51:38.724Z,enable,system
3,soap,2026-01-01T00:51:38.724Z,enable,system
3,soap,2026-01-01T00:51:38.724Z,begin,attendant-2
2,charge,2026-01-01T00:53:01.876Z,terminate,cashier
3,charge,2026-01-01T00:53:01.876Z,begin,cashier
3,charge,2026-01-01T00:54:48.343Z,terminate,cashier
4,process,2026-01-01T01:01:24.318Z,start,system
4,charge,2026-01-01T01:01:24.318Z,enable,system
4,soap,2026-01-01T01:01:24.318Z,enable,system
4,charge,2026-01-01T01:01:24.318Z,begin,cashier
4,charge,2026-01-01T01:04:11.814Z,terminate,cashier
1,dry,2026-01-01T01:04:15.509Z,terminate,attendant-0
1,process,2026-01-01T01:04:15.509Z,end,system
4,soap,2026-01-01T01:04:15.509Z,begin,attendant-0
2,soap,2026-01-01T01:13:04.472Z,terminate,attendant-1
2,rinse,2026-01-01T01:13:04.472Z,begin,attendant-1
3,soap,2026-01-01T01:14:38.540Z,terminate,attendant-2
3,rinse,2026-01-01T01:14:38.540Z,begin,attendant-2
3,rinse,2026-01-01T01:20:24.663Z,terminate,attendant-2
3,dry,2026-01-01T01:20:24.663Z,begin,attendant-2
5,process,2026-01-01T01:21:20.263Z,start,system
5,charge,2026-01-01T01:21:20.263Z,enable,system
5,soap,2026-01-01T01:21:20.263Z,enable,system
5,charge,2026-01-01T01:21:20.263Z,begin,cashier
2,rinse,2026-01-01T01:22:15.620Z,terminate,attendant-1
2,dry,2026-01-01T01:22:15.620Z,begin,attendant-1
5,charge,2026-01-01T01:23:18.042Z,terminate,cashier
6,process,2026-01-01T01:30:43.218Z,start,system
6,charge,2026-01-01T01:30:43.218Z,enable,system
6,soap,2026-01-01T01:30:43.218Z,enable,system
6,charge,2026-01-01T01:30:43.218Z,begin,cashier
4,soap,2026-01-01T01:32:09.916Z,terminate,attendant-0
4,rinse,2026-01-01T01:32:09.916Z,begin,attendant-0
6,charge,2026-01-01T01:32:09.992Z,terminate,cashier
4,rinse,2026-01-01T01:39:55.512Z,terminate,attendant-0
4,dry,2026-01-01T01:39:55.512Z,begin,attendant-0
2,dry,2026-01-01T01:50:11.386Z,terminate,attendant-1
2,process,2026-01-01T01:50:11.386Z,end,system
5,soap,2026-01-01T01:50:11.386Z,begin,attendant-1
3,dry,2026-01-01T01:52:55.706Z,terminate,attendant-2
3,process,2026-01-01T01:52:55.706Z,end,system
6,soap,2026-01-01T01:52:55.706Z,begin,attendant-2
7,process,2026-01-01T02:03:11.917Z,start,system
7,charge,2026-01-01T02:03:11.917Z,enable,system
7,soap,2026-01-01T02:03:11.917Z,enable,system
7,charge,2026-01-01T02:03:11.917Z,begin,cashier
7,charge,2026-01-01T02:04:16.229Z,terminate,cashier
4,dry,2026-01-01T02:09:29.838Z,terminate,attendant-0
4,vacuum,2026-01-01T02:09:29.838Z,begin,attendant-0
6,soap,2026-01-01T02:10:41.939Z,terminate,attendant-2
6,rinse,2026-01-01T02:10:41.939Z,begin,attendant-2
5,soap,2026-01-01T02:16:13.103Z,terminate,attendant-1
5,rinse,2026-01-01T02:16:13.103Z,begin,attendant-1
6,rinse,2026-01-01T02:17:04.780Z,terminate,attendant-2
6,dry,2026-01-01T02:17:04.780Z,begin,attendant-2
8,process,2026-01-01T02:18:19.151Z,start,system
8,charge,2026-01-01T02:18:19.151Z,enable,system
8,soap,2026-01-01T02:18:19.151Z,enable,system
8,charge,2026-01-01T02:18:19.151Z,begin,cashier
8,charge,2026-01-01T02:20:18.718Z,terminate,cashier
4,vacuum,2026-01-01T02:22:36.521Z,terminate,attendant-0
4,process,2026-01-01T02:22:36.521Z,end,system
7,soap,2026-01-01T02:22:36.521Z,begin,attendant-0
5,rinse,2026-01-01T02:24:50.850Z,terminate,attendant-1
5,dry,2026-01-01T02:24:50.850Z,begin,attendant-1
9,process,2026-01-01T02:27:41.035Z,start,system
9,charge,2026-01-01T02:27:41.035Z,enable,system
9,soap,2026-01-01T02:27:41.035Z,enable,system
