Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:08:10.633Z,start,system
1,charge,2026-01-01T00:08:10.633Z,enable,system
1,soap,2026-01-01T00:08:10.633Z,enable,system
1,charge,2026-01-01T00:08:10.633Z,begin,cashier
1,soap,2026-01-01T00:08:10.633Z,begin,attendant-0
1,charge,2026-01-01T00:09:16.631Z,terminate,cashier
2,process,2026-01-01T00:22:57.131Z,start,system
2,charge,2026-01-01T00:22:57.131Z,enable,system
2,soap,2026-01-01T00:22:57.131Z,enable,system
2,charge,2026-01-01T00:22:57.131Z,begin,cashier
2,soap,2026-01-01T00:22:57.131Z,begin,attendant-1
2,charge,2026-01-01T00:24:36.365Z,terminate,cashier
1,soap,2026-01-01T00:30:57.163Z,terminate,attendant-0
1,rinse,2026-01-01T00:30:57.163Z,begin,attendant-0
1,rinse,2026-01-01T00:37:00.835Z,terminate,attendant-0
1,dry,2026-01-01T00:37:00.835Z,begin,attendant-0
2,soap,2026-01-01T00:45:47.781Z,terminate,attendant-1
2,rinse,2026-01-01T00:45:47.781Z,begin,attendant-1
2,rinse,2026-01-01T00:51:20.986Z,terminate,attendant-1
2,dry,2026-01-01T00:51:20.986Z,begin,attendant-1
1,dry,2026-01-01T01:06:23.455Z,terminate,attendant-0
1,vacuum,2026-01-01T01:06:23.455Z,begin,attendant-0
2,dry,2026-01-01T01:12:04.020Z,terminate,attendant-1
2,process,2026-01-01T01:12:04.020Z,end,system
1,vacuum,2026-01-01T01:22:01.025Z,terminate,attendant-0
1,process,2026-01-01T01:22:01.025Z,end,system
3,process,2026-01-01T01:37:58.920Z,start,system
3,charge,2026-01-01T01:37:58.920Z,enable,system
3,soap,2026-01-01T01:37:58.920Z,enable,system
3,charge,2026-01-01T01:37:58.920Z,begin,cashier
3,soap,2026-01-01T01:37:58.920Z,begin,attendant-2
3,charge,2026-01-01T01:39:29.927Z,terminate,cashier
4,process,2026-01-01T01:44:02.710Z,start,system
4,charge,2026-01-01T01:44:02.710Z,enable,system
4,soap,2026-01-01T01:44:02.710Z,enable,system
4,charge,2026-01-01T01:44:02.710Z,begin,cashier
4,soap,2026-01-01T01:44:02.710Z,begin,attendant-1
4,charge,2026-01-01T01:45:27.710Z,terminate,cashier
5,process,2026-01-01T01:57:13.938Z,start,system
5,charge,2026-01-01T01:57:13.938Z,enable,system
