Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:08:12.447Z,start,system
1,charge,2026-01-01T00:08:12.447Z,enable,system
1,soap,2026-01-01T00:08:12.447Z,enable,system
1,charge,2026-01-01T00:08:12.447Z,begin,cashier
1,soap,2026-01-01T00:08:12.447Z,begin,attendant-0
1,charge,2026-01-01T00:10:54.239Z,terminate,cashier
1,soap,2026-01-01T00:29:19.922Z,terminate,attendant-0
1,rinse,2026-01-01T00:29:19.922Z,begin,attendant-0
1,rinse,2026-01-01T00:37:33.008Z,terminate,attendant-0
1,dry,2026-01-01T00:37:33.008Z,begin,attendant-0
2,process,2026-01-01T00:42:53.238Z,start,system
2,charge,2026-01-01T00:42:53.238Z,enable,system
2,soap,2026-01-01T00:42:53.238Z,enable,system
2,charge,2026-01-01T00:42:53.238Z,begin,cashier
2,soap,2026-01-01T00:42:53.238Z,begin,attendant-1
2,charge,2026-01-01T00:45:06.797Z,terminate,cashier
1,dry,2026-01-01T00:57:01.255Z,terminate,attendant-0
1,process,2026-01-01T00:57:01.255Z,end,system
3,process,2026-01-01T01:02:23.123Z,start,system
3,charge,2026-01-01T01:02:23.123Z,enable,system
3,soap,2026-01-01T01:02:23.123Z,enable,system
3,charge,2026-01-01T01:02:23.123Z,begin,cashier
3,soap,2026-01-01T01:02:23.123Z,begin,attendant-2
3,charge,2026-01-01T01:04:06.993Z,terminate,cashier
2,soap,2026-01-01T01:04:25.201Z,terminate,attendant-1
2,rinse,2026-01-01T01:04:25.201Z,begin,attendant-1
2,rinse,2026-01-01T01:10:52.588Z,terminate,attendant-1
2,dry,2026-01-01T01:10:52.588Z,begin,attendant-1
3,soap,2026-01-01T01:19:31.815Z,terminate,attendant-2
3,rinse,2026-01-01T01:19:31.815Z,begin,attendant-2
4,process,2026-01-01T01:25:15.237Z,start,system
4,charge,2026-01-01T01:25:15.237Z,enable,system
4,soap,2026-01-01T01:25:15.237Z,enable,system
4,charge,2026-01-01T01:25:15.237Z,begin,cashier
4,soap,2026-01-01T01:25:15.237Z,begin,attendant-0
3,rinse,2026-01-01T01:26:38.343Z,terminate,attendant-2
3,dry,2026-01-01T01:26:38.343Z,begin,attendant-2
4,charge,2026-01-01T01:28:17.253Z,terminate,cashier
5,process,2026-01-01T01:29:14.430Z,start,system
5,charge,2026-01-01T01:29:14.430Z,enable,system
5,soap,2026-01-01T01:29:14.430Z,enable,system
5,charge,2026-01-01T01:29:14.430Z,begin,cashier
6,process,2026-01-01T01:30:09.441Z,start,system
6,charge,2026-01-01T01:30:09.441Z,enable,system
6,soap,2026-01-01T01:30:09.441Z,enable,system
5,charge,2026-01-01T01:31:25.900Z,terminate,cashier
6,charge,2026-01-01T01:31:25.900Z,begin,cashier
6,charge,2026-01-01T01:33:11.817Z,terminate,cashier
2,dry,2026-01-01T01:35:33.707Z,terminate,attendant-1
2,process,2026-01-01T01:35:33.707Z,end,system
5,soap,2026-01-01T01:35:33.707Z,begin,attendant-1
3,dry,2026-01-01T01:50:14.416Z,terminate,attendant-2
3,vacuum,2026-01-01T01:50:14.416Z,begin,attendant-2
4,soap,2026-01-01T01:51:39.911Z,terminate,attendant-0
4,rinse,2026-01-01T01:51:39.911Z,begin,attendant-0
5,soap,2026-01-01T01:57:25.895Z,terminate,attendant-1
5,rinse,2026-01-01T01:57:25.895Z,begin,attendant-1
4,rinse,2026-01-01T01:57:32.233Z,terminate,attendant-0
4,dry,2026-01-01T01:57:32.233Z,begin,attendant-0
3,vacuum,2026-01-01T02:01:31.830Z,terminate,attendant-2
3,process,2026-01-01T02:01:31.830Z,end,system
6,soap,2026-01-01T02:01:31.830Z,begin,attendant-2
7,process,2026-01-01T02:01:53.616Z,start,system
7,charge,2026-01-01T02:01:53.616Z,enable,system
7,soap,2026-01-01T02:01:53.616Z,enable,system
7,charge,2026-01-01T02:01:53.616Z,begin,cashier
7,charge,2026-01-01T02:03:18.892Z,terminate,cashier
5,rinse,2026-01-01T02:03:35.876Z,terminate,attendant-1
5,dry,2026-01-01T02:03:35.876Z,begin,attendant-1
8,process,2026-01-01T02:09:56.067Z,start,system
8,charge,2026-01-01T02:09:56.067Z,enable,system
8,soap,2026-01-01T02:09:56.067Z,enable,system
8,charge,2026-01-01T02:09:56.067Z,begin,cashier
8,charge,2026-01-01T02:12:05.046Z,terminate,cashier
6,soap,2026-01-01T02:18:42.100Z,terminate,attendant-2
6,rinse,2026-01-01T02:18:42.100Z,begin,attendant-2
4,dry,2026-01-01T02:20:01.356Z,terminate,attendant-0
4,vacuum,2026-01-01T02:20:01.356Z,begin,attendant-0
6,rinse,2026-01-01T02:26:38.385Z,terminate,attendant-2
6,dry,2026-01-01T02:26:38.385Z,begin,attendant-2
4,vacuum,2026-01-01T02:30:43.992Z,terminate,attendant-0
4,process,2026-01-01T02:30:43.992Z,end,system
7,soap,2026-01-01T02:30:43.992Z,begin,attendant-0
5,dry,2026-01-01T02:34:59.996Z,terminate,attendant-1
5,process,2026-01-01T02:34:59.996Z,end,system
8,soap,2026-01-01T02:34:59.996Z,begin,attendant-1
9,process,2026-01-01T02:41:53.192Z,start,system
9,charge,2026-01-01T02:41:53.192Z,enable,system
9,soap,2026-01-01T02:41:53.192Z,enable,system
9,charge,2026-01-01T02:41:53.192Z,begin,cashier
9,charge,2026-01-01T02:42:35.676Z,terminate,cashier
7,soap,2026-01-01T02:51:00.737Z,terminate,attendant-0
7,rinse,2026-01-01T02:51:00.737Z,begin,attendant-0
6,dry,2026-01-01T02:56:41.182Z,terminate,attendant-2
6,process,2026-01-01T02:56:41.182Z,end,system
9,soap,2026-01-01T02:56:41.182Z,begin,attendant-2
7,rinse,2026-01-01T02:58:05.832Z,terminate,attendant-0
7,dry,2026-01-01T02:58:05.832Z,begin,attendant-0
8,soap,2026-01-01T02:59:54.292Z,terminate,attendant-1
8,rinse,2026-01-01T02:59:54.292Z,begin,attendant-1
10,process,2026-01-01T03:02:30.090Z,start,system
10,charge,2026-01-01T03:02:30.090Z,enable,system
10,soap,2026-01-01T03:02:30.090Z,enable,system
10,charge,2026-01-01T03:02:30.090Z,begin,cashier
10,charge,2026-01-01T03:03:56.107Z,terminate,cashier
8,rinse,2026-01-01T03:08:18.593Z,terminate,attendant-1
8,dry,2026-01-01T03:08:18.593Z,begin,attendant-1
9,soap,2026-01-01T03:20:43.874Z,terminate,attendant-2
9,rinse,2026-01-01T03:20:43.874Z,begin,attendant-2
7,dry,2026-01-01T03:21:23.656Z,terminate,attendant-0
7,vacuum,2026-01-01T03:21:23.656Z,begin,attendant-0
9,rinse,2026-01-01T03:28:43.606Z,terminate,attendant-2
9,dry,2026-01-01T03:28:43.606Z,begin,attendant-2
8,dry,2026-01-01T03:35:17.650Z,terminate,attendant-1
8,process,2026-01-01T03:35:17.650Z,end,system
10,soap,2026-01-01T03:35:17.650Z,begin,attendant-1
11,process,2026-01-01T03:36:31.576Z,start,system
11,charge,2026-01-01T03:36:31.576Z,enable,system
11,soap,2026-01-01T03:36:31.576Z,enable,system
11,charge,2026-01-01T03:36:31.576Z,begin,cashier
11,charge,2026-01-01T03:40:23.267Z,terminate,cashier
7,vacuum,2026-01-01T03:49:05.528Z,terminate,attendant-0
7,process,2026-01-01T03:49:05.528Z,end,system
11,soap,2026-01-01T03:49:05.528Z,begin,attendant-0
10,soap,2026-01-01T03:51:57.624Z,terminate,attendant-1
10,rinse,2026-01-01T03:51:57.624Z,begin,attendant-1
