Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:10:44.574Z,start,system
1,charge,2026-01-01T00:10:44.574Z,enable,system
1,soap,2026-01-01T00:10:44.574Z,enable,system
1,charge,2026-01-01T00:10:44.574Z,begin,cashier
1,soap,2026-01-01T00:10:44.574Z,begin,attendant-0
1,charge,2026-01-01T00:12:03.794Z,terminate,cashier
1,soap,2026-01-01T00:31:09.454Z,terminate,attendant-0
1,rinse,2026-01-01T00:31:09.454Z,begin,attendant-0
1,rinse,2026-01-01T00:37:02.882Z,terminate,attendant-0
1,dry,2026-01-01T00:37:02.882Z,begin,attendant-0
1,dry,2026-01-01T00:55:20.925Z,terminate,attendant-0
1,process,2026-01-01T00:55:20.925Z,end,system
2,process,2026-01-01T01:40:43.052Z,start,system
2,charge,2026-01-01T01:40:43.052Z,enable,system
2,soap,2026-01-01T01:40:43.052Z,enable,system
2,charge,2026-01-01T01:40:43.052Z,begin,cashier
2,soap,2026-01-01T01:40:43.052Z,begin,attendant-1
2,charge,2026-01-01T01:42:49.670Z,terminate,cashier
3,process,2026-01-01T01:43:40.122Z,start,system
3,charge,2026-01-01T01:43:40.122Z,enable,system
3,soap,2026-01-01T01:43:40.122Z,enable,system
3,charge,2026-01-01T01:43:40.122Z,begin,cashier
3,soap,2026-01-01T01:43:40.122Z,begin,attendant-2
3,charge,2026-01-01T01:45:02.208Z,terminate,cashier
4,process,2026-01-01T01:57:58.844Z,start,system
4,charge,2026-01-01T01:57:58.844Z,enable,system
4,soap,2026-01-01T01:57:58.844Z,enable,system
4,charge,2026-01-01T01:57:58.844Z,begin,cashier
4,soap,2026-01-01T01:57:58.844Z,begin,attendant-0
4,charge,2026-01-01T01:58:36.587Z,terminate,cashier
3,soap,2026-01-01T02:03:19.155Z,terminate,attendant-2
3,rinse,2026-01-01T02:03:19.155Z,begin,attendant-2
2,soap,2026-01-01T02:03:40.938Z,terminate,attendant-1
2,rinse,2026-01-01T02:03:40.938Z,begin,attendant-1
3,rinse,2026-01-01T02:10:31.897Z,terminate,attendant-2
3,dry,2026-01-01T02:10:31.897Z,begin,attendant-2
2,rinse,2026-01-01T02:11:13.307Z,terminate,attendant-1
2,dry,2026-01-01T02:11:13.307Z,begin,attendant-1
4,soap,2026-01-01T02:16:29.747Z,terminate,attendant-0
4,rinse,2026-01-01T02:16:29.747Z,begin,attendant-0
5,process,2026-01-01T02:23:11.129Z,start,system
5,charge,2026-01-01T02:23:11.129Z,enable,system
5,soap,2026-01-01T02:23:11.129Z,enable,system
5,charge,2026-01-01T02:23:11.129Z,begin,cashier
4,rinse,2026-01-01T02:25:00.136Z,terminate,attendant-0
4,dry,2026-01-01T02:25:00.136Z,begin,attendant-0
3,dry,2026-01-01T02:26:07.670Z,terminate,attendant-2
3,process,2026-01-01T02:26:07.670Z,end,system
5,soap,2026-01-01T02:26:07.670Z,begin,attendant-2
5,charge,2026-01-01T02:27:07.633Z,terminate,cashier
2,dry,2026-01-01T02:34:08.005Z,terminate,attendant-1
2,process,2026-01-01T02:34:08.005Z,end,system
6,process,2026-01-01T02:43:19.628Z,start,system
6,charge,2026-01-01T02:43:19.628Z,enable,system
6,soap,2026-01-01T02:43:19.628Z,enable,system
6,charge,2026-01-01T02:43:19.628Z,begin,cashier
6,soap,2026-01-01T02:43:19.628Z,begin,attendant-1
6,charge,2026-01-01T02:44:59.132Z,terminate,cashier
5,soap,2026-01-01T02:47:54.477Z,terminate,attendant-2
5,rinse,2026-01-01T02:47:54.477Z,begin,attendant-2
4,dry,2026-01-01T02:49:39.273Z,terminate,attendant-0
4,process,2026-01-01T02:49:39.273Z,end,system
5,rinse,2026-01-01T02:56:43.417Z,terminate,attendant-2
5,dry,2026-01-01T02:56:43.417Z,begin,attendant-2
6,soap,2026-01-01T03:11:36.999Z,terminate,attendant-1
6,rinse,2026-01-01T03:11:36.999Z,begin,attendant-1
7,process,2026-01-01T03:16:38.003Z,start,system
7,charge,2026-01-01T03:16:38.003Z,enable,system
7,soap,2026-01-01T03:16:38.003Z,enable,system
7,charge,2026-01-01T03:16:38.003Z,begin,cashier
7,soap,2026-01-01T03:16:38.003Z,begin,attendant-0
7,charge,2026-01-01T03:18:10.975Z,terminate,cashier
6,rinse,2026-01-01T03:18:53.116Z,terminate,attendant-1
6,dry,2026-01-01T03:18:53.116Z,begin,attendant-1
5,dry,2026-01-01T03:24:47.520Z,terminate,attendant-2
5,process,2026-01-01T03:24:47.520Z,end,system
8,process,2026-01-01T03:36:28.740Z,start,system
8,charge,2026-01-01T03:36:28.740Z,enable,system
8,soap,2026-01-01T03:36:28.740Z,enable,system
8,charge,2026-01-01T03:36:28.740Z,begin,cashier
8,soap,2026-01-01T03:36:28.740Z,begin,attendant-2
8,charge,2026-01-01T03:39:46.340Z,terminate,cashier
7,soap,2026-01-01T03:44:21.689Z,terminate,attendant-0
7,rinse,2026-01-01T03:44:21.689Z,begin,attendant-0
6,dry,2026-01-01T03:47:15.046Z,terminate,attendant-1
6,vacuum,2026-01-01T03:47:15.046Z,begin,attendant-1
7,rinse,2026-01-01T03:53:06.215Z,terminate,attendant-0
7,dry,2026-01-01T03:53:06.215Z,begin,attendant-0
8,soap,2026-01-01T03:57:29.192Z,terminate,attendant-2
8,rinse,2026-01-01T03:57:29.192Z,begin,attendant-2
6,vacuum,2026-01-01T03:59:52.903Z,terminate,attendant-1
6,process,2026-01-01T03:59:52.903Z,end,system
8,rinse,2026-01-01T04:06:32.810Z,terminate,attendant-2
8,dry,2026-01-01T04:06:32.810Z,begin,attendant-2
7,dry,2026-01-01T04:18:42.145Z,terminate,attendant-0
7,vacuum,2026-01-01T04:18:42.145Z,begin,attendant-0
7,vacuum,2026-01-01T04:27:28.664Z,terminate,attendant-0
7,process,2026-01-01T04:27:28.664Z,end,system
8,dry,2026-01-01T04:36:39.583Z,terminate,attendant-2
8,process,2026-01-01T04:36:39.583Z,end,system
9,process,2026-01-01T04:43:34.570Z,start,system
9,charge,2026-01-01T04:43:34.570Z,enable,system
9,soap,2026-01-01T04:43:34.570Z,enable,system
9,charge,2026-01-01T04:43:34.570Z,begin,cashier
9,soap,2026-01-01T04:43:34.570Z,begin,attendant-1
9,charge,2026-01-01T04:46:47.359Z,terminate,cashier
9,soap,2026-01-01T05:07:02.095Z,terminate,attendant-1
9,rinse,2026-01-01T05:07:02.095Z,begin,attendant-1
9,rinse,2026-01-01T05:13:00.005Z,terminate,attendant-1
9,dry,2026-01-01T05:13:00.005Z,begin,attendant-1
9,dry,2026-01-01T05:39:55.216Z,terminate,attendant-1
9,vacuum,2026-01-01T05:39:55.216Z,begin,attendant-1
9,vacuum,2026-01-01T05:45:56.523Z,terminate,attendant-1
9,process,2026-01-01T05:45:56.523Z,end,system
10,process,2026-01-01T05:57:02.978Z,start,system
10,charge,2026-01-01T05:57:02.978Z,enable,system
10,soap,2026-01-01T05:57:02.978Z,enable,system
10,charge,2026-01-01T05:57:02.978Z,begin,cashier
10,soap,2026-01-01T05:57:02.978Z,begin,attendant-0
10,charge,2026-01-01T05:58:40.877Z,terminate,cashier
10,soap,2026-01-01T06:17:08.346Z,terminate,attendant-0
10,rinse,2026-01-01T06:17:08.346Z,begin,attendant-0
10,rinse,2026-01-01T06:23:20.945Z,terminate,attendant-0
10,dry,2026-01-01T06:23:20.945Z,begin,attendant-0
10,dry,2026-01-01T06:49:55.230Z,terminate,attendant-0
10,process,2026-01-01T06:49:55.230Z,end,system
11,process,2026-01-01T07:07:46.598Z,start,system
