Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:07:30.922Z,start,system
1,charge,2026-01-01T00:07:30.922Z,enable,system
1,soap,2026-01-01T00:07:30.922Z,enable,system
1,charge,2026-01-01T00:07:30.922Z,begin,cashier
1,soap,2026-01-01T00:07:30.922Z,begin,attendant-0
1,charge,2026-01-01T00:09:25.025Z,terminate,cashier
2,process,2026-01-01T00:10:00.327Z,start,system
2,charge,2026-01-01T00:10:00.327Z,enable,system
2,soap,2026-01-01T00:10:00.327Z,enable,system
2,charge,2026-01-01T00:10:00.327Z,begin,cashier
2,soap,2026-01-01T00:10:00.327Z,begin,attendant-1
2,charge,2026-01-01T00:13:40.421Z,terminate,cashier
3,process,2026-01-01T00:13:42.336Z,start,system
3,charge,2026-01-01T00:13:42.336Z,enable,system
3,soap,2026-01-01T00:13:42.336Z,enable,system
3,charge,2026-01-01T00:13:42.336Z,begin,cashier
3,soap,2026-01-01T00:13:42.336Z,begin,attendant-2
3,charge,2026-01-01T00:16:12.388Z,terminate,cashier
2,soap,2026-01-01T00:29:08.526Z,terminate,attendant-1
2,rinse,2026-01-01T00:29:08.526Z,begin,attendant-1
2,rinse,2026-01-01T00:34:45.581Z,terminate,attendant-1
2,dry,2026-01-01T00:34:45.581Z,begin,attendant-1
1,soap,2026-01-01T00:36:03.593Z,terminate,attendant-0
1,rinse,2026-01-01T00:36:03.593Z,begin,attendant-0
3,soap,2026-01-01T00:40:57.336Z,terminate,attendant-2
3,rinse,2026-01-01T00:40:57.336Z,begin,attendant-2
1,rinse,2026-01-01T00:44:41.899Z,terminate,attendant-0
1,dry,2026-01-01T00:44:41.899Z,begin,attendant-0
3,rinse,2026-01-01T00:46:47.869Z,terminate,attendant-2
3,dry,2026-01-01T00:46:47.869Z,begin,attendant-2
2,dry,2026-01-01T01:01:54.404Z,terminate,attendant-1
2,process,2026-01-01T01:01:54.404Z,end,system
1,dry,2026-01-01T01:08:44.084Z,terminate,attendant-0
1,process,2026-01-01T01:08:44.084Z,end,system
3,dry,2026-01-01T01:10:11.575Z,terminate,attendant-2
3,process,2026-01-01T01:10:11.575Z,end,system
4,process,2026-01-01T01:15:56.284Z,start,system
4,charge,2026-01-01T01:15:56.284Z,enable,system
4,soap,2026-01-01T01:15:56.284Z,enable,system
4,charge,2026-01-01T01:15:56.284Z,begin,cashier
4,soap,2026-01-01T01:15:56.284Z,begin,attendant-1
4,charge,2026-01-01T01:18:01.574Z,terminate,cashier
4,soap,2026-01-01T01:41:12.861Z,terminate,attendant-1
4,rinse,2026-01-01T01:41:12.861Z,begin,attendant-1
4,rinse,2026-01-01T01:47:54.302Z,terminate,attendant-1
4,dry,2026-01-01T01:47:54.302Z,begin,attendant-1
4,dry,2026-01-01T02:08:26.407Z,terminate,attendant-1
4,process,2026-01-01T02:08:26.407Z,end,system
5,process,2026-01-01T02:28:07.189Z,start,system
5,charge,2026-01-01T02:28:07.189Z,enable,system
5,soap,2026-01-01T02:28:07.189Z,enable,system
5,charge,2026-01-01T02:28:07.189Z,begin,cashier
5,soap,2026-01-01T02:28:07.189Z,begin,attendant-0
5,charge,2026-01-01T02:30:17.299Z,terminate,cashier
5,soap,2026-01-01T02:50:27.628Z,terminate,attendant-0
5,rinse,2026-01-01T02:50:27.628Z,begin,attendant-0
5,rinse,2026-01-01T02:57:13.187Z,terminate,attendant-0
5,dry,2026-01-01T02:57:13.187Z,begin,attendant-0
6,process,2026-01-01T03:03:07.177Z,start,system
6,charge,2026-01-01T03:03:07.177Z,enable,system
6,soap,2026-01-01T03:03:07.177Z,enable,system
6,charge,2026-01-01T03:03:07.177Z,begin,cashier
6,soap,2026-01-01T03:03:07.177Z,begin,attendant-2
6,charge,2026-01-01T03:05:47.340Z,terminate,cashier
7,process,2026-01-01T03:12:03.606Z,start,system
7,charge,2026-01-01T03:12:03.606Z,enable,system
7,soap,2026-01-01T03:12:03.606Z,enable,system
7,charge,2026-01-01T03:12:03.606Z,begin,cashier
7,soap,2026-01-01T03:12:03.606Z,begin,attendant-1
7,charge,2026-01-01T03:12:53.924Z,terminate,cashier
6,soap,2026-01-01T03:21:09.948Z,terminate,attendant-2
6,rinse,2026-01-01T03:21:09.948Z,begin,attendant-2
5,dry,2026-01-01T03:26:33.098Z,terminate,attendant-0
5,process,2026-01-01T03:26:33.098Z,end,system
6,rinse,2026-01-01T03:27:59.526Z,terminate,attendant-2
6,dry,2026-01-01T03:27:59.526Z,begin,attendant-2
7,soap,2026-01-01T03:38:52.918Z,terminate,attendant-1
7,rinse,2026-01-01T03:38:52.918Z,begin,attendant-1
7,rinse,2026-01-01T03:45:13.098Z,terminate,attendant-1
7,dry,2026-01-01T03:45:13.098Z,begin,attendant-1
6,dry,2026-01-01T03:49:44.041Z,terminate,attendant-2
6,vacuum,2026-01-01T03:49:44.041Z,begin,attendant-2
6,vacuum,2026-01-01T03:57:25.492Z,terminate,attendant-2
6,process,2026-01-01T03:57:25.492Z,end,system
7,dry,2026-01-01T04:03:24.021Z,terminate,attendant-1
7,process,2026-01-01T04:03:24.021Z,end,system
8,process,2026-01-01T04:05:34.189Z,start,system
