Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:07:28.278Z,start,system
1,charge,2026-01-01T00:07:28.278Z,enable,system
1,soap,2026-01-01T00:07:28.278Z,enable,system
1,charge,2026-01-01T00:07:28.278Z,begin,cashier
1,soap,2026-01-01T00:07:28.278Z,begin,attendant-0
1,charge,2026-01-01T00:10:45.668Z,terminate,cashier
1,soap,2026-01-01T00:26:48.955Z,terminate,attendant-0
1,rinse,2026-01-01T00:26:48.955Z,begin,attendant-0
2,process,2026-01-01T00:32:06.346Z,start,system
2,charge,2026-01-01T00:32:06.346Z,enable,system
2,soap,2026-01-01T00:32:06.346Z,enable,system
2,charge,2026-01-01T00:32:06.346Z,begin,cashier
2,soap,2026-01-01T00:32:06.346Z,begin,attendant-1
1,rinse,2026-01-01T00:33:45.910Z,terminate,attendant-0
1,dry,2026-01-01T00:33:45.910Z,begin,attendant-0
2,charge,2026-01-01T00:34:07.343Z,terminate,cashier
3,process,2026-01-01T00:34:47.795Z,start,system
3,charge,2026-01-01T00:34:47.795Z,enable,system
3,soap,2026-01-01T00:34:47.795Z,enable,system
3,charge,2026-01-01T00:34:47.795Z,begin,cashier
3,soap,2026-01-01T00:34:47.795Z,begin,attendant-2
3,charge,2026-01-01T00:36:07.643Z,terminate,cashier
3,soap,2026-01-01T00:55:24.470Z,terminate,attendant-2
3,rinse,2026-01-01T00:55:24.470Z,begin,attendant-2
2,soap,2026-01-01T00:55:58.508Z,terminate,attendant-1
2,rinse,2026-01-01T00:55:58.508Z,begin,attendant-1
1,dry,2026-01-01T01:01:19.300Z,terminate,attendant-0
1,process,2026-01-01T01:01:19.300Z,end,system
3,rinse,2026-01-01T01:03:17.166Z,terminate,attendant-2
3,dry,2026-01-01T01:03:17.166Z,begin,attendant-2
2,rinse,2026-01-01T01:04:25.572Z,terminate,attendant-1
2,dry,2026-01-01T01:04:25.572Z,begin,attendant-1
3,dry,2026-01-01T01:25:31.206Z,terminate,attendant-2
3,process,2026-01-01T01:25:31.206Z,end,system
2,dry,2026-01-01T01:31:12.736Z,terminate,attendant-1
2,process,2026-01-01T01:31:12.736Z,end,system
4,process,2026-01-01T02:20:46.076Z,start,system
4,charge,2026-01-01T02:20:46.076Z,enable,system
4,soap,2026-01-01T02:20:46.076Z,enable,system
4,charge,2026-01-01T02:20:46.076Z,begin,cashier
4,soap,2026-01-01T02:20:46.076Z,begin,attendant-0
4,charge,2026-01-01T02:21:31.506Z,terminate,cashier
5,process,2026-01-01T02:33:07.303Z,start,system
5,charge,2026-01-01T02:33:07.303Z,enable,system
5,soap,2026-01-01T02:33:07.303Z,enable,system
5,charge,2026-01-01T02:33:07.303Z,begin,cashier
5,soap,2026-01-01T02:33:07.303Z,begin,attendant-2
5,charge,2026-01-01T02:34:39.176Z,terminate,cashier
4,soap,2026-01-01T02:38:14.252Z,terminate,attendant-0
4,rinse,2026-01-01T02:38:14.252Z,begin,attendant-0
4,rinse,2026-01-01T02:46:15.315Z,terminate,attendant-0
4,dry,2026-01-01T02:46:15.315Z,begin,attendant-0
5,soap,2026-01-01T02:50:18.357Z,terminate,attendant-2
5,rinse,2026-01-01T02:50:18.357Z,begin,attendant-2
6,process,2026-01-01T02:58:31.787Z,start,system
6,charge,2026-01-01T02:58:31.787Z,enable,system
6,soap,2026-01-01T02:58:31.787Z,enable,system
6,charge,2026-01-01T02:58:31.787Z,begin,cashier
6,soap,2026-01-01T02:58:31.787Z,begin,attendant-1
6,charge,2026-01-01T02:59:13.873Z,terminate,cashier
5,rinse,2026-01-01T02:59:22.472Z,terminate,attendant-2
5,dry,2026-01-01T02:59:22.472Z,begin,attendant-2
4,dry,2026-01-01T03:08:53.212Z,terminate,attendant-0
4,process,2026-01-01T03:08:53.212Z,end,system
7,process,2026-01-01T03:10:46.865Z,start,system
7,charge,2026-01-01T03:10:46.865Z,enable,system
7,soap,2026-01-01T03:10:46.865Z,enable,system
7,charge,2026-01-01T03:10:46.865Z,begin,cashier
7,soap,2026-01-01T03:10:46.865Z,begin,attendant-0
7,charge,2026-01-01T03:12:19.043Z,terminate,cashier
6,soap,2026-01-01T03:14:39.841Z,terminate,attendant-1
6,rinse,2026-01-01T03:14:39.841Z,begin,attendant-1
8,process,2026-01-01T03:14:57.539Z,start,system
