Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:07:29.512Z,start,system
1,charge,2026-01-01T00:07:29.512Z,enable,system
1,soap,2026-01-01T00:07:29.512Z,enable,system
1,charge,2026-01-01T00:07:29.512Z,begin,cashier
1,soap,2026-01-01T00:07:29.512Z,begin,attendant-0
1,charge,2026-01-01T00:10:44.069Z,terminate,cashier
2,process,2026-01-01T00:22:03.303Z,start,system
2,charge,2026-01-01T00:22:03.303Z,enable,system
2,soap,2026-01-01T00:22:03.303Z,enable,system
2,charge,2026-01-01T00:22:03.303Z,begin,cashier
2,soap,2026-01-01T00:22:03.303Z,begin,attendant-1
2,charge,2026-01-01T00:24:11.649Z,terminate,cashier
3,process,2026-01-01T00:24:42.339Z,start,system
3,charge,2026-01-01T00:24:42.339Z,enable,system
3,soap,2026-01-01T00:24:42.339Z,enable,system
3,charge,2026-01-01T00:24:42.339Z,begin,cashier
3,soap,2026-01-01T00:24:42.339Z,begin,attendant-2
3,charge,2026-01-01T00:26:02.420Z,terminate,cashier
1,soap,2026-01-01T00:31:06.006Z,terminate,attendant-0
1,rinse,2026-01-01T00:31:06.006Z,begin,attendant-0
1,rinse,2026-01-01T00:36:54.728Z,terminate,attendant-0
1,dry,2026-01-01T00:36:54.728Z,begin,attendant-0
2,soap,2026-01-01T00:44:18.564Z,terminate,attendant-1
2,rinse,2026-01-01T00:44:18.564Z,begin,attendant-1
4,process,2026-01-01T00:44:42.323Z,start,system
4,charge,2026-01-01T00:44:42.323Z,enable,system
4,soap,2026-01-01T00:44:42.323Z,enable,system
4,charge,2026-01-01T00:44:42.323Z,begin,cashier
4,charge,2026-01-01T00:47:34.615Z,terminate,cashier
2,rinse,2026-01-01T00:52:17.083Z,terminate,attendant-1
2,dry,2026-01-01T00:52:17.083Z,begin,attendant-1
3,soap,2026-01-01T00:53:06.300Z,terminate,attendant-2
3,rinse,2026-01-01T00:53:06.300Z,begin,attendant-2
3,rinse,2026-01-01T01:00:44.072Z,terminate,attendant-2
3,dry,2026-01-01T01:00:44.072Z,begin,attendant-2
1,dry,2026-01-01T01:08:31.591Z,terminate,attendant-0
1,process,2026-01-01T01:08:31.591Z,end,system
4,soap,2026-01-01T01:08:31.591Z,begin,attendant-0
2,dry,2026-01-01T01:22:54.171Z,terminate,attendant-1
2,process,2026-01-01T01:22:54.171Z,end,system
3,dry,2026-01-01T01:23:35.857Z,terminate,attendant-2
3,process,2026-01-01T01:23:35.857Z,end,system
5,process,2026-01-01T01:24:27.852Z,start,system
5,charge,2026-01-01T01:24:27.852Z,enable,system
5,soap,2026-01-01T01:24:27.852Z,enable,system
5,charge,2026-01-01T01:24:27.852Z,begin,cashier
5,soap,2026-01-01T01:24:27.852Z,begin,attendant-1
4,soap,2026-01-01T01:26:47.265Z,terminate,attendant-0
4,rinse,2026-01-01T01:26:47.265Z,begin,attendant-0
5,charge,2026-01-01T01:27:15.393Z,terminate,cashier
4,rinse,2026-01-01T01:35:14.209Z,terminate,attendant-0
4,dry,2026-01-01T01:35:14.209Z,begin,attendant-0
5,soap,2026-01-01T01:46:15.134Z,terminate,attendant-1
5,rinse,2026-01-01T01:46:15.134Z,begin,attendant-1
5,rinse,2026-01-01T01:53:36.983Z,terminate,attendant-1
5,dry,2026-01-01T01:53:36.983Z,begin,attendant-1
4,dry,2026-01-01T02:08:03.884Z,terminate,attendant-0
4,process,2026-01-01T02:08:03.884Z,end,system
6,process,2026-01-01T02:08:41.209Z,start,system
6,charge,2026-01-01T02:08:41.209Z,enable,system
6,soap,2026-01-01T02:08:41.209Z,enable,system
6,charge,2026-01-01T02:08:41.209Z,begin,cashier
6,soap,2026-01-01T02:08:41.209Z,begin,attendant-2
6,charge,2026-01-01T02:09:46.502Z,terminate,cashier
5,dry,2026-01-01T02:20:54.037Z,terminate,attendant-1
5,process,2026-01-01T02:20:54.037Z,end,system
7,process,2026-01-01T02:23:53.589Z,start,system
7,charge,2026-01-01T02:23:53.589Z,enable,system
7,soap,2026-01-01T02:23:53.589Z,enable,system
7,charge,2026-01-01T02:23:53.589Z,begin,cashier
7,soap,2026-01-01T02:23:53.589Z,begin,attendant-0
7,charge,2026-01-01T02:26:07.896Z,terminate,cashier
6,soap,2026-01-01T02:32:40.084Z,terminate,attendant-2
6,rinse,2026-01-01T02:32:40.084Z,begin,attendant-2
6,rinse,2026-01-01T02:39:50.567Z,terminate,attendant-2
6,dry,2026-01-01T02:39:50.567Z,begin,attendant-2
7,soap,2026-01-01T02:40:47.598Z,terminate,attendant-0
7,rinse,2026-01-01T02:40:47.598Z,begin,attendant-0
7,rinse,2026-01-01T02:47:39.225Z,terminate,attendant-0
7,dry,2026-01-01T02:47:39.225Z,begin,attendant-0
8,process,2026-01-01T02:51:50.889Z,start,system
8,charge,2026-01-01T02:51:50.889Z,enable,system
8,soap,2026-01-01T02:51:50.889Z,enable,system
8,charge,2026-01-01T02:51:50.889Z,begin,cashier
8,soap,2026-01-01T02:51:50.889Z,begin,attendant-1
8,charge,2026-01-01T02:54:39.742Z,terminate,cashier
6,dry,2026-01-01T03:08:13.711Z,terminate,attendant-2
6,process,2026-01-01T03:08:13.711Z,end,system
7,dry,2026-01-01T03:11:13.231Z,terminate,attendant-0
7,process,2026-01-01T03:11:13.231Z,end,system
8,soap,2026-01-01T03:13:57.838Z,terminate,attendant-1
8,rinse,2026-01-01T03:13:57.838Z,begin,attendant-1
8,rinse,2026-01-01T03:22:53.502Z,terminate,attendant-1
8,dry,2026-01-01T03:22:53.502Z,begin,attendant-1
9,process,2026-01-01T03:31:29.915Z,start,system
9,charge,2026-01-01T03:31:29.915Z,enable,system
9,soap,2026-01-01T03:31:29.915Z,enable,system
9,charge,2026-01-01T03:31:29.915Z,begin,cashier
9,soap,2026-01-01T03:31:29.915Z,begin,attendant-2
9,charge,2026-01-01T03:34:05.203Z,terminate,cashier
8,dry,2026-01-01T03:42:08.704Z,terminate,attendant-1
8,process,2026-01-01T03:42:08.704Z,end,system
10,process,2026-01-01T03:42:09.838Z,start,system
10,charge,2026-01-01T03:42:09.838Z,enable,system
10,soap,2026-01-01T03:42:09.838Z,enable,system
10,charge,2026-01-01T03:42:09.838Z,begin,cashier
10,soap,2026-01-01T03:42:09.838Z,begin,attendant-0
10,charge,2026-01-01T03:44:36.676Z,terminate,cashier
9,soap,2026-01-01T03:53:32.035Z,terminate,attendant-2
9,rinse,2026-01-01T03:53:32.035Z,begin,attendant-2
9,rinse,2026-01-01T04:00:46.515Z,terminate,attendant-2
9,dry,2026-01-01T04:00:46.515Z,begin,attendant-2
