Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:07:32.334Z,start,system
1,charge,2026-01-01T00:07:32.334Z,enable,system
1,soap,2026-01-01T00:07:32.334Z,enable,system
1,charge,2026-01-01T00:07:32.334Z,begin,cashier
1,soap,2026-01-01T00:07:32.334Z,begin,attendant-0
1,charge,2026-01-01T00:08:29.646Z,terminate,cashier
1,soap,2026-01-01T00:26:49.067Z,terminate,attendant-0
1,rinse,2026-01-01T00:26:49.067Z,begin,attendant-0
1,rinse,2026-01-01T00:35:18.770Z,terminate,attendant-0
1,dry,2026-01-01T00:35:18.770Z,begin,attendant-0
2,process,2026-01-01T00:40:04.341Z,start,system
2,charge,2026-01-01T00:40:04.341Z,enable,system
2,soap,2026-01-01T00:40:04.341Z,enable,system
2,charge,2026-01-01T00:40:04.341Z,begin,cashier
2,soap,2026-01-01T00:40:04.341Z,begin,attendant-1
2,charge,2026-01-01T00:42:29.589Z,terminate,cashier
3,process,2026-01-01T00:43:47.764Z,start,system
3,charge,2026-01-01T00:43:47.764Z,enable,system
3,soap,2026-01-01T00:43:47.764Z,enable,system
3,charge,2026-01-01T00:43:47.764Z,begin,cashier
3,soap,2026-01-01T00:43:47.764Z,begin,attendant-2
3,charge,2026-01-01T00:44:27.975Z,terminate,cashier
4,process,2026-01-01T00:45:53.720Z,start,system
4,charge,2026-01-01T00:45:53.720Z,enable,system
4,soap,2026-01-01T00:45:53.720Z,enable,system
4,charge,2026-01-01T00:45:53.720Z,begin,cashier
4,charge,2026-01-01T00:49:04.378Z,terminate,cashier
1,dry,2026-01-01T00:58:55.335Z,terminate,attendant-0
1,process,2026-01-01T00:58:55.335Z,end,system
4,soap,2026-01-01T00:58:55.335Z,begin,attendant-0
2,soap,2026-01-01T00:59:42.836Z,terminate,attendant-1
2,rinse,2026-01-01T00:59:42.836Z,begin,attendant-1
3,soap,2026-01-01T01:04:38.160Z,terminate,attendant-2
3,rinse,2026-01-01T01:04:38.160Z,begin,attendant-2
2,rinse,2026-01-01T01:07:03.053Z,terminate,attendant-1
2,dry,2026-01-01T01:07:03.053Z,begin,attendant-1
3,rinse,2026-01-01T01:13:06.857Z,terminate,attendant-2
3,dry,2026-01-01T01:13:06.857Z,begin,attendant-2
4,soap,2026-01-01T01:23:27.344Z,terminate,attendant-0
4,rinse,2026-01-01T01:23:27.344Z,begin,attendant-0
2,dry,2026-01-01T01:28:36.710Z,terminate,attendant-1
2,process,2026-01-01T01:28:36.710Z,end,system
4,rinse,2026-01-01T01:30:05.951Z,terminate,attendant-0
4,dry,2026-01-01T01:30:05.951Z,begin,attendant-0
3,dry,2026-01-01T01:45:10.933Z,terminate,attendant-2
3,process,2026-01-01T01:45:10.933Z,end,system
4,dry,2026-01-01T01:52:49.890Z,terminate,attendant-0
4,process,2026-01-01T01:52:49.890Z,end,system
5,process,2026-01-01T02:09:00.516Z,start,system
5,charge,2026-01-01T02:09:00.516Z,enable,system
5,soap,2026-01-01T02:09:00.516Z,enable,system
