Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:07:28.630Z,start,system
1,charge,2026-01-01T00:07:28.630Z,enable,system
1,soap,2026-01-01T00:07:28.630Z,enable,system
1,charge,2026-01-01T00:07:28.630Z,begin,cashier
1,soap,2026-01-01T00:07:28.630Z,begin,attendant-0
1,charge,2026-01-01T00:08:30.961Z,terminate,cashier
2,process,2026-01-01T00:16:07.662Z,start,system
2,charge,2026-01-01T00:16:07.662Z,enable,system
2,soap,2026-01-01T00:16:07.662Z,enable,system
2,charge,2026-01-01T00:16:07.662Z,begin,cashier
2,soap,2026-01-01T00:16:07.662Z,begin,attendant-1
2,charge,2026-01-01T00:17:32.623Z,terminate,cashier
1,soap,2026-01-01T00:32:13.619Z,terminate,attendant-0
1,rinse,2026-01-01T00:32:13.619Z,begin,attendant-0
2,soap,2026-01-01T00:39:30.202Z,terminate,attendant-1
2,rinse,2026-01-01T00:39:30.202Z,begin,attendant-1
1,rinse,2026-01-01T00:40:09.832Z,terminate,attendant-0
1,dry,2026-01-01T00:40:09.832Z,begin,attendant-0
2,rinse,2026-01-01T00:48:10.545Z,terminate,attendant-1
2,dry,2026-01-01T00:48:10.545Z,begin,attendant-1
1,dry,2026-01-01T00:56:01.826Z,terminate,attendant-0
1,process,2026-01-01T00:56:01.826Z,end,system
2,dry,2026-01-01T01:12:34.449Z,terminate,attendant-1
2,process,2026-01-01T01:12:34.449Z,end,system
3,process,2026-01-01T01:30:53.021Z,start,system
3,charge,2026-01-01T01:30:53.021Z,enable,system
3,soap,2026-01-01T01:30:53.021Z,enable,system
3,charge,2026-01-01T01:30:53.021Z,begin,cashier
3,soap,2026-01-01T01:30:53.021Z,begin,attendant-2
3,charge,2026-01-01T01:31:33.266Z,terminate,cashier
4,process,2026-01-01T01:37:00.891Z,start,system
4,charge,2026-01-01T01:37:00.891Z,enable,system
4,soap,2026-01-01T01:37:00.891Z,enable,system
4,charge,2026-01-01T01:37:00.891Z,begin,cashier
4,soap,2026-01-01T01:37:00.891Z,begin,attendant-0
4,charge,2026-01-01T01:39:16.062Z,terminate,cashier
5,process,2026-01-01T01:43:10.800Z,start,system
5,charge,2026-01-01T01:43:10.800Z,enable,system
5,soap,2026-01-01T01:43:10.800Z,enable,system
5,charge,2026-01-01T01:43:10.800Z,begin,cashier
5,soap,2026-01-01T01:43:10.800Z,begin,attendant-1
5,charge,2026-01-01T01:44:56.492Z,terminate,cashier
3,soap,2026-01-01T01:56:31.919Z,terminate,attendant-2
3,rinse,2026-01-01T01:56:31.919Z,begin,attendant-2
4,soap,2026-01-01T02:03:08.174Z,terminate,attendant-0
4,rinse,2026-01-01T02:03:08.174Z,begin,attendant-0
3,rinse,2026-01-01T02:05:13.828Z,terminate,attendant-2
3,dry,2026-01-01T02:05:13.828Z,begin,attendant-2
5,soap,2026-01-01T02:06:40.091Z,terminate,attendant-1
5,rinse,2026-01-01T02:06:40.091Z,begin,attendant-1
6,process,2026-01-01T02:10:11.226Z,start,system
6,charge,2026-01-01T02:10:11.226Z,enable,system
6,soap,2026-01-01T02:10:11.226Z,enable,system
6,charge,2026-01-01T02:10:11.226Z,begin,cashier
6,charge,2026-01-01T02:11:34Z,terminate,cashier
4,rinse,2026-01-01T02:11:55.740Z,terminate,attendant-0
4,dry,2026-01-01T02:11:55.740Z,begin,attendant-0
5,rinse,2026-01-01T02:13:34.702Z,terminate,attendant-1
5,dry,2026-01-01T02:13:34.702Z,begin,attendant-1
