Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:07:31.628Z,start,system
1,charge,2026-01-01T00:07:31.628Z,enable,system
1,soap,2026-01-01T00:07:31.628Z,enable,system
1,charge,2026-01-01T00:07:31.628Z,begin,cashier
1,soap,2026-01-01T00:07:31.628Z,begin,attendant-0
1,charge,2026-01-01T00:10:08.006Z,terminate,cashier
2,process,2026-01-01T00:20:36.966Z,start,system
2,charge,2026-01-01T00:20:36.966Z,enable,system
2,soap,2026-01-01T00:20:36.966Z,enable,system
2,charge,2026-01-01T00:20:36.966Z,begin,cashier
2,soap,2026-01-01T00:20:36.966Z,begin,attendant-1
2,charge,2026-01-01T00:22:56.413Z,terminate,cashier
1,soap,2026-01-01T00:25:27.836Z,terminate,attendant-0
1,rinse,2026-01-01T00:25:27.836Z,begin,attendant-0
1,rinse,2026-01-01T00:34:19.061Z,terminate,attendant-0
1,dry,2026-01-01T00:34:19.061Z,begin,attendant-0
2,soap,2026-01-01T00:42:19.773Z,terminate,attendant-1
2,rinse,2026-01-01T00:42:19.773Z,begin,attendant-1
3,process,2026-01-01T00:46:39.090Z,start,system
3,charge,2026-01-01T00:46:39.090Z,enable,system
3,soap,2026-01-01T00:46:39.090Z,enable,system
3,charge,2026-01-01T00:46:39.090Z,begin,cashier
3,soap,2026-01-01T00:46:39.090Z,begin,attendant-2
3,charge,2026-01-01T00:48:42.186Z,terminate,cashier
1,dry,2026-01-01T00:51:03.700Z,terminate,attendant-0
1,process,2026-01-01T00:51:03.700Z,end,system
2,rinse,2026-01-01T00:51:24.829Z,terminate,attendant-1
2,dry,2026-01-01T00:51:24.829Z,begin,attendant-1
4,process,2026-01-01T01:02:22.422Z,start,system
4,charge,2026-01-01T01:02:22.422Z,enable,system
4,soap,2026-01-01T01:02:22.422Z,enable,system
4,charge,2026-01-01T01:02:22.422Z,begin,cashier
4,soap,2026-01-01T01:02:22.422Z,begin,attendant-0
4,charge,2026-01-01T01:03:44.505Z,terminate,cashier
3,soap,2026-01-01T01:07:29.924Z,terminate,attendant-2
3,rinse,2026-01-01T01:07:29.924Z,begin,attendant-2
3,rinse,2026-01-01T01:14:34.633Z,terminate,attendant-2
3,dry,2026-01-01T01:14:34.633Z,begin,attendant-2
5,process,2026-01-01T01:15:35.333Z,start,system
5,charge,2026-01-01T01:15:35.333Z,enable,system
5,soap,2026-01-01T01:15:35.333Z,enable,system
5,charge,2026-01-01T01:15:35.333Z,begin,cashier
5,charge,2026-01-01T01:16:44.736Z,terminate,cashier
2,dry,2026-01-01T01:18:28.741Z,terminate,attendant-1
2,vacuum,2026-01-01T01:18:28.741Z,begin,attendant-1
4,soap,2026-01-01T01:25:32.187Z,terminate,attendant-0
4,rinse,2026-01-01T01:25:32.187Z,begin,attendant-0
2,vacuum,2026-01-01T01:29:56.812Z,terminate,attendant-1
2,process,2026-01-01T01:29:56.812Z,end,system
5,soap,2026-01-01T01:29:56.812Z,begin,attendant-1
