Case ID,Activity,Timestamp,Lifecycle,Resource
1,process,2026-01-01T00:07:31.805Z,start,system
1,charge,2026-01-01T00:07:31.805Z,enable,system
1,soap,2026-01-01T00:07:31.805Z,enable,system
1,charge,2026-01-01T00:07:31.805Z,begin,cashier
1,soap,2026-01-01T00:07:31.805Z,begin,attendant-0
1,charge,2026-01-01T00:09:08.528Z,terminate,cashier
2,process,2026-01-01T00:14:27.662Z,start,system
2,charge,2026-01-01T00:14:27.662Z,enable,system
2,soap,2026-01-01T00:14:27.662Z,enable,system
2,charge,2026-01-01T00:14:27.662Z,begin,cashier
2,soap,2026-01-01T00:14:27.662Z,begin,attendant-1
2,charge,2026-01-01T00:16:04.782Z,terminate,cashier
3,process,2026-01-01T00:22:44.550Z,start,system
3,charge,2026-01-01T00:22:44.550Z,enable,system
3,soap,2026-01-01T00:22:44.550Z,enable,system
3,charge,2026-01-01T00:22:44.550Z,begin,cashier
3,soap,2026-01-01T00:22:44.550Z,begin,attendant-2
3,charge,2026-01-01T00:23:46.932Z,terminate,cashier
4,process,2026-01-01T00:26:38.724Z,start,system
4,charge,2026-01-01T00:26:38.724Z,enable,system
4,soap,2026-01-01T00:26:38.724Z,enable,system
4,charge,2026-01-01T00:26:38.724Z,begin,cashier
4,charge,2026-01-01T00:29:16.383Z,terminate,cashier
2,soap,2026-01-01T00:32:28.213Z,terminate,attendant-1
2,rinse,2026-01-01T00:32:28.213Z,begin,attendant-1
1,soap,2026-01-01T00:33:36.283Z,terminate,attendant-0
1,rinse,2026-01-01T00:33:36.283Z,begin,attendant-0
5,process,2026-01-01T00:37:17.749Z,start,system
5,charge,2026-01-01T00:37:17.749Z,enable,system
5,soap,2026-01-01T00:37:17.749Z,enable,system
5,charge,2026-01-01T00:37:17.749Z,begin,cashier
5,charge,2026-01-01T00:38:58.296Z,terminate,cashier
2,rinse,2026-01-01T00:40:12.212Z,terminate,attendant-1
2,dry,2026-01-01T00:40:12.212Z,begin,attendant-1
1,rinse,2026-01-01T00:41:02.173Z,terminate,attendant-0
1,dry,2026-01-01T00:41:02.173Z,begin,attendant-0
3,soap,2026-01-01T00:49:28.397Z,terminate,attendant-2
3,rinse,2026-01-01T00:49:28.397Z,begin,attendant-2
3,rinse,2026-01-01T00:56:27.080Z,terminate,attendant-2
3,dry,2026-01-01T00:56:27.080Z,begin,attendant-2
1,dry,2026-01-01T01:02:40.121Z,terminate,attendant-0
1,vacuum,2026-01-01T01:02:40.121Z,begin,attendant-0
2,dry,2026-01-01T01:08:25.889Z,terminate,attendant-1
2,process,2026-01-01T01:08:25.889Z,end,system
4,soap,2026-01-01T01:08:25.889Z,begin,attendant-1
6,process,2026-01-01T01:10:08.766Z,start,system
6,charge,2026-01-01T01:10:08.766Z,enable,system
6,soap,2026-01-01T01:10:08.766Z,enable,system
6,charge,2026-01-01T01:10:08.766Z,begin,cashier
6,charge,2026-01-01T01:12:39.721Z,terminate,cashier
1,vacuum,2026-01-01T01:15:57.221Z,terminate,attendant-0
1,process,2026-01-01T01:15:57.221Z,end,system
5,soap,2026-01-01T01:15:57.221Z,begin,attendant-0
7,process,2026-01-01T01:22:30.706Z,start,system
7,charge,2026-01-01T01:22:30.706Z,enable,system
7,soap,2026-01-01T01:22:30.706Z,enable,system
7,charge,2026-01-01T01:22:30.706Z,begin,cashier
7,charge,2026-01-01T01:24:20.698Z,terminate,cashier
